,starttime,Lat,Lon,Base
58555,7/4/14 2:17,40.7214,-73.9882,B02598
58556,7/4/14 2:18,40.7452,-74.0063,B02598
58557,7/4/14 2:19,40.698,-73.9675,B02598
58558,7/4/14 2:19,40.7442,-74.0068,B02598
58559,7/4/14 2:20,40.718,-73.9886,B02598
58560,7/4/14 2:21,40.7213,-73.9935,B02598
58561,7/4/14 2:21,40.7269,-73.9914,B02598
58562,7/4/14 2:22,40.7701,-73.9876,B02598
58563,7/4/14 2:24,40.6448,-73.7818,B02598
58564,7/4/14 2:24,40.6448,-73.7818,B02598
58565,7/4/14 2:26,40.7221,-73.9572,B02598
58566,7/4/14 2:26,40.7806,-73.9467,B02598
58567,7/4/14 2:26,40.7382,-73.9877,B02598
58568,7/4/14 2:26,40.7613,-73.9999,B02598
58569,7/4/14 2:26,40.7411,-74.0075,B02598
58570,7/4/14 2:27,40.7381,-74.0095,B02598
58571,7/4/14 2:28,40.7399,-74.0053,B02598
58572,7/4/14 2:28,40.6732,-73.9542,B02598
58573,7/4/14 2:29,40.7224,-73.9595,B02598
58574,7/4/14 2:30,40.7401,-74.0053,B02598
58575,7/4/14 2:30,40.6774,-73.9915,B02598
58576,7/4/14 2:30,40.7586,-73.989,B02598
58577,7/4/14 2:30,40.7415,-74.0067,B02598
58578,7/4/14 2:30,40.7409,-74.0053,B02598
58579,7/4/14 2:30,40.728,-73.9806,B02598
58580,7/4/14 2:31,40.7211,-73.9975,B02598
58581,7/4/14 2:31,40.7221,-73.9917,B02598
58582,7/4/14 2:33,40.6463,-73.7768,B02598
58583,7/4/14 2:33,40.7213,-73.9934,B02598
58584,7/4/14 2:35,40.7589,-73.9762,B02598
58585,7/4/14 2:36,40.7331,-73.9875,B02598
58586,7/4/14 2:36,40.7485,-73.9858,B02598
58587,7/4/14 2:37,40.7515,-73.9937,B02598
58588,7/4/14 2:37,40.7515,-73.9937,B02598
58589,7/4/14 2:38,40.7439,-74.0067,B02598
58590,7/4/14 2:38,40.8057,-73.9563,B02598
58591,7/4/14 2:40,40.7399,-74.0054,B02598
58592,7/4/14 2:40,40.72,-73.9878,B02598
58593,7/4/14 2:40,40.6302,-74.0342,B02598
58594,7/4/14 2:40,40.712,-73.9513,B02598
58595,7/4/14 2:41,40.7251,-73.9516,B02598
58596,7/4/14 2:43,40.7442,-74.0066,B02598
58597,7/4/14 2:45,40.7212,-73.9937,B02598
58598,7/4/14 2:46,40.7416,-74.0041,B02598
58599,7/4/14 2:47,40.722,-73.9919,B02598
58600,7/4/14 2:47,40.6442,-73.7828,B02598
58601,7/4/14 2:47,40.7005,-73.8283,B02598
58602,7/4/14 2:48,40.6703,-73.9573,B02598
58603,7/4/14 2:48,40.7206,-73.9897,B02598
58604,7/4/14 2:48,40.7638,-73.9638,B02598
58605,7/4/14 2:49,40.7319,-73.9743,B02598
58606,7/4/14 2:49,40.7411,-74.0015,B02598
58607,7/4/14 2:50,40.7114,-73.9951,B02598
58608,7/4/14 2:51,40.7717,-73.9906,B02598
58609,7/4/14 2:52,40.7546,-73.9863,B02598
58610,7/4/14 2:52,40.7636,-73.9889,B02598
58611,7/4/14 2:52,40.7604,-73.7684,B02598
58612,7/4/14 2:53,40.7734,-73.8912,B02598
58613,7/4/14 2:53,40.7222,-73.9576,B02598
58614,7/4/14 2:56,40.6449,-73.7823,B02598
58615,7/4/14 2:56,40.7404,-74.0078,B02598
58616,7/4/14 2:57,40.7451,-73.9761,B02598
58617,7/4/14 2:57,40.742,-74.0038,B02598
58618,7/4/14 2:57,40.6971,-73.9649,B02598
58619,7/4/14 2:58,40.7445,-74.0064,B02598
58620,7/4/14 2:58,40.7221,-73.9576,B02598
58621,7/4/14 2:58,40.6898,-73.9801,B02598
58622,7/4/14 2:58,40.7219,-73.9918,B02598
58623,7/4/14 2:59,40.7471,-73.9966,B02598
58624,7/4/14 2:59,40.7874,-73.9504,B02598
58625,7/4/14 2:59,40.7536,-73.9833,B02598
